epoch,avg_train_loss,avg_val_patch_loss,val_pesq,val_stoi,val_si_sdr,learning_rate,epoch_time_s,best_model_saved
1,0.040531145985027724,0.008081156243944818,1.9405608614285788,nan,nan,0.075,178.89593029022217,True
2,0.0077656778396317785,0.007745003742540534,2.06844219085243,nan,nan,0.06552190922586446,177.17665338516235,True
3,0.00716458836755933,0.007203141141725683,1.9992390450504092,nan,nan,0.0572416078480323,179.6655776500702,True
4,0.006871324123536375,0.006839750586184619,2.2471570586164793,nan,nan,0.05000772577815069,176.4522123336792,True
5,0.00664314657621,0.006654664206361377,2.1798768874671723,nan,nan,0.0436880222537055,176.29322910308838,True
6,0.006500955085873147,0.00669625667111156,2.1433973050779764,nan,nan,0.03816696837819784,181.21113657951355,False
7,0.006373489837579686,0.00675978050995404,2.200793858865897,nan,nan,0.033343635166702905,176.35850024223328,False
8,0.006288439934623653,0.006241485671857479,2.217881084813012,nan,nan,0.02912984848870733,174.6750557422638,True
9,0.006200698391673551,0.006619285673020814,2.128888663152854,nan,nan,0.025448577179203555,175.87163138389587,False
10,0.006138199405080971,0.00631755334191324,2.2923240767584905,nan,nan,0.022232524851509082,178.74503636360168,False
11,0.0061001171950265136,0.0061720615070869865,2.2964258147610557,nan,nan,0.01942289966909805,175.66496086120605,True
12,0.006064218015791813,0.006122821781398921,2.172036770813995,nan,nan,0.0169683395869562,176.16276335716248,True
13,0.0060280231006043855,0.006308226488883896,2.285097549855709,nan,nan,0.014823973415069157,176.96776723861694,False
14,0.005997853810360149,0.006064635012352347,2.2089290368888115,nan,nan,0.012950600539583856,177.03858757019043,True
15,0.005972685815117026,0.006002465040883285,2.262844300766786,nan,nan,0.01131397430633393,172.86795830726624,True
16,0.005957955498091334,0.005992556444433485,2.3578580752015115,nan,nan,0.009884175966444994,172.15994548797607,False
17,0.0059474849648830765,0.005925519389218126,2.301333254410161,nan,nan,0.0086350677392784,177.73249626159668,True
18,0.0059344453408857415,0.006181589552554591,2.2553116720583706,nan,nan,0.0075438149942958655,172.27541708946228,False
19,0.005913634292096242,0.005987125683051331,2.2553805470466615,nan,nan,0.006590468816972919,172.50376772880554,False
20,0.005901691287941517,0.005907819322685058,2.314112670554055,nan,nan,0.005757601327754532,172.30463290214539,True
21,0.0058902826381426205,0.005951658461307143,2.282887789275911,nan,nan,0.005029987087411322,169.04110407829285,False
22,0.0058847155539725705,0.0058821545707747,2.275386749704679,nan,nan,0.004394324764648467,171.98193907737732,True
23,0.0058766329621760555,0.005885283888221301,2.2975739060176745,nan,nan,0.0038389939778435333,172.34664344787598,False
24,0.005871292794216067,0.005902672764556161,2.2956279014547665,nan,nan,0.0033538428657987245,172.5402114391327,False
25,0.005861355657278921,0.005872095464032957,2.326785617073377,nan,nan,0.0029300025041423617,176.70087432861328,True
26,0.005859287948101416,0.005849865144760958,2.3027777519490984,nan,nan,0.0025597247747729517,172.59210848808289,True
27,0.005855358298511112,0.005867891639856429,2.2749317104617757,nan,nan,0.0022362407244782626,172.7012848854065,False
28,0.005860655691645954,0.005860221073106359,2.291195818616284,nan,nan,0.001953636823419281,175.46002101898193,False
29,0.005851142955908259,0.005881094392496108,2.265250098374155,nan,nan,0.001706746861391791,173.63160705566406,False
30,0.005851544011598346,0.005857133764195545,2.3005277080668343,nan,nan,0.00149105750564856,172.641361951828,False
31,0.005845755834660539,0.005850990405894987,2.302459168434143,nan,nan,0.001302625793808651,172.51502346992493,False
