epoch,avg_train_loss,avg_val_patch_loss,val_pesq,val_stoi,val_si_sdr,learning_rate,epoch_time_s,best_model_saved
1,0.02133053414330914,0.008401740080109615,nan,nan,nan,0.075,100.33139061927795,True
2,0.007784037451149175,0.007373282945468679,nan,nan,nan,0.06552190922586446,99.77906107902527,True
3,0.007296158978537125,0.00715649412709406,nan,nan,nan,0.0572416078480323,99.67406678199768,True
4,0.00703944177527366,0.007139463831360142,nan,nan,nan,0.05000772577815069,99.746089220047,False
5,0.006828809658358037,0.006747501412535022,nan,nan,nan,0.0436880222537055,99.89678478240967,True
6,0.006690139932222522,0.007111085585489784,nan,nan,nan,0.03816696837819784,99.79924416542053,False
7,0.006598314124077445,0.006519047176765128,nan,nan,nan,0.033343635166702905,99.84279036521912,True
8,0.00651884727515423,0.006539571441538717,nan,nan,nan,0.02912984848870733,99.90529751777649,False
9,0.006444319567047202,0.006697558494145586,nan,nan,nan,0.025448577179203555,99.812579870224,False
10,0.0063807440589813665,0.006775738315485503,nan,nan,nan,0.022232524851509082,99.95617341995239,False
11,0.006335674026816855,0.006412877184713538,nan,nan,nan,0.01942289966909805,99.72016048431396,True
12,0.006296870378970072,0.006314266862444066,nan,nan,nan,0.0169683395869562,99.73313808441162,False
13,0.006270824419512945,0.006256582947372962,nan,nan,nan,0.014823973415069157,99.94508361816406,True
14,0.0062402548978526245,0.00628000769988987,nan,nan,nan,0.012950600539583856,99.89814162254333,False
15,0.0062115144972971345,0.006232905275209796,nan,nan,nan,0.01131397430633393,99.86890292167664,False
16,0.006186969139366999,0.006187346193875219,nan,nan,nan,0.009884175966444994,99.8446433544159,False
17,0.006175625252169896,0.006218799035300383,nan,nan,nan,0.0086350677392784,99.87186789512634,False
18,0.006162411470851108,0.006206009104772974,nan,nan,nan,0.0075438149942958655,99.92861223220825,False
19,0.006151358743280286,0.0062470296504853785,nan,nan,nan,0.006590468816972919,99.88741159439087,False
20,0.006132551008599928,0.006243752539104343,nan,nan,nan,0.005757601327754532,99.77513456344604,False
21,0.006120548449756427,0.006156862583600156,nan,nan,nan,0.005029987087411322,99.73054885864258,False
22,0.006109006561952647,0.006138862338152596,nan,nan,nan,0.004394324764648467,99.74742937088013,True
23,0.006104535178791632,0.006136208554547837,nan,nan,nan,0.0038389939778435333,99.8773901462555,False
24,0.006096903837760518,0.00614459623968036,nan,nan,nan,0.0033538428657987245,99.8126380443573,False
25,0.0060931505685336744,0.006154808052547875,nan,nan,nan,0.0029300025041423617,99.7523980140686,False
26,0.006082952331209206,0.006139716935001485,nan,nan,nan,0.0025597247747729517,99.78393650054932,False
27,0.0060809953370170805,0.00610896032544431,nan,nan,nan,0.0022362407244782626,99.77305936813354,False
28,0.006075385856260171,0.006136431602290136,nan,nan,nan,0.001953636823419281,99.9097466468811,False
29,0.006080929755493713,0.00612069187744724,nan,nan,nan,0.001706746861391791,99.76002955436707,False
30,0.006072863010454109,0.0061165882413671616,nan,nan,nan,0.00149105750564856,99.81636834144592,False
31,0.006073904170215815,0.006133989666470851,nan,nan,nan,0.001302625793808651,99.88446640968323,False
32,0.006066789763169613,0.006111956972243457,nan,nan,nan,0.0011380070535626674,100.00131487846375,False
33,0.006065833587484913,0.006109573872995445,nan,nan,nan,0.0009941919314923543,100.01519012451172,False
34,0.006058346861937722,0.00610424504460146,nan,nan,nan,0.0008685513798443853,99.88890719413757,False
35,0.0060564316862701684,0.006113034264912465,nan,nan,nan,0.0007587885955755084,99.78806686401367,False
36,0.006059621059303653,0.006110486850121069,nan,nan,nan,0.0006628970330789286,99.96221852302551,False
37,0.006057875088176965,0.006116475084336239,nan,nan,nan,0.0005791237230332323,99.79016065597534,False
38,0.006055986640753646,0.006110868727167447,nan,nan,nan,0.0005059372268150416,99.79165434837341,False
39,0.006055432141640748,0.006113094624249671,nan,nan,nan,0.00044199964065814334,100.07374739646912,False
40,0.006049024867129394,0.006096797236562546,nan,nan,nan,0.00038614213777423437,100.01104617118835,False
41,0.006056219610560442,0.006099120068802744,nan,nan,nan,0.0003373436013269951,99.80992078781128,False
42,0.00605345900095571,0.0060963288174364074,nan,nan,nan,0.00029471195765431443,99.81298923492432,False
43,0.006049539934900872,0.006103454374483433,nan,nan,nan,0.00025746786849603734,99.90985012054443,False
44,0.006052158979905976,0.006100088305739236,nan,nan,nan,0.00022493048410898887,99.92743372917175,False
45,0.006048020021811528,0.0061027069466359826,nan,nan,nan,0.00019650499682558555,99.92462468147278,False
46,0.006050632899034754,0.0061080749427642805,nan,nan,nan,0.00017167176752579734,99.86058712005615,False
47,0.006051889192527053,0.00610624792471785,nan,nan,nan,0.00014997682624625332,99.83973264694214,False
48,0.006048974070797935,0.006119199224276704,nan,nan,nan,0.00013102357327053675,99.91320967674255,False
49,0.006048909024517426,0.0061046808232799515,nan,nan,nan,0.0001144655289904068,99.87007975578308,False
50,0.006046956074977172,0.006103807715056786,2.282339139779409,0.8894563628063827,16.07012126048406,9.999999999999988e-05,200.04604196548462,False
