epoch,avg_train_loss,avg_val_patch_loss,val_pesq,val_stoi,val_si_sdr,learning_rate,epoch_time_s,best_model_saved
1,0.024700722648223355,0.009000184672788299,nan,nan,nan,0.075,112.58328032493591,True
2,0.007909502361283792,0.009478399075096709,nan,nan,nan,0.06552190922586446,110.46613216400146,False
3,0.007151813708402759,0.0073401548005854605,nan,nan,nan,0.0572416078480323,110.58530378341675,True
4,0.0068268829571275875,0.007103798579124884,nan,nan,nan,0.05000772577815069,110.46678471565247,True
5,0.0066116954667415195,0.007149102813938911,nan,nan,nan,0.0436880222537055,110.52427268028259,False
6,0.006455452864725585,0.006993633044626692,nan,nan,nan,0.03816696837819784,110.63951539993286,True
7,0.006387533530792742,0.0069404920488167765,nan,nan,nan,0.033343635166702905,110.56665253639221,True
8,0.006299290224424495,0.006798700889808008,nan,nan,nan,0.02912984848870733,110.55836319923401,True
9,0.006254009433247692,0.006491630581667882,nan,nan,nan,0.025448577179203555,110.53703713417053,True
10,0.006211574647889626,0.007670185148673153,nan,nan,nan,0.022232524851509082,110.536794424057,False
11,0.006144616265791929,0.006290359427916935,nan,nan,nan,0.01942289966909805,110.502596616745,True
12,0.006122345220782862,0.0071953353284719005,nan,nan,nan,0.0169683395869562,110.47874450683594,False
13,0.006091135099059206,0.006395031188229291,nan,nan,nan,0.014823973415069157,110.64082312583923,False
14,0.006053522000824355,0.0064437914152640375,nan,nan,nan,0.012950600539583856,110.56653666496277,False
15,0.00603146862481289,0.006286692049557707,nan,nan,nan,0.01131397430633393,110.53189206123352,False
16,0.006009483089049657,0.00628779665031738,nan,nan,nan,0.009884175966444994,110.58319354057312,False
17,0.005993946582093207,0.00618656876700363,nan,nan,nan,0.0086350677392784,110.59553980827332,True
18,0.0059882835520724,0.006452656433992516,nan,nan,nan,0.0075438149942958655,110.66339445114136,False
19,0.005976107731547164,0.006294297065114838,nan,nan,nan,0.006590468816972919,110.60379147529602,False
20,0.005960177018225079,0.006249112521308935,nan,nan,nan,0.005757601327754532,110.44834041595459,False
21,0.005953662297278072,0.006137033533733124,nan,nan,nan,0.005029987087411322,110.5534417629242,True
22,0.005935109946591301,0.006204910914884645,nan,nan,nan,0.004394324764648467,110.5155258178711,False
23,0.00593921511301992,0.006180747802872425,nan,nan,nan,0.0038389939778435333,110.57100343704224,False
24,0.005928170337373841,0.006154179933009905,nan,nan,nan,0.0033538428657987245,110.5668888092041,False
25,0.005921490499357268,0.006200743603637849,nan,nan,nan,0.0029300025041423617,110.59018802642822,False
26,0.0059157402069090195,0.006091687634276847,nan,nan,nan,0.0025597247747729517,110.5904016494751,True
27,0.0059175222676775465,0.006117867221574074,nan,nan,nan,0.0022362407244782626,110.43862700462341,False
28,0.005911792239523939,0.006155997471905303,nan,nan,nan,0.001953636823419281,110.59089088439941,False
29,0.00591578960804076,0.006112245987330018,nan,nan,nan,0.001706746861391791,110.52685451507568,False
30,0.005904281877652096,0.0061095191243415075,nan,nan,nan,0.00149105750564856,110.64707040786743,False
31,0.005907765548619159,0.006153457518399361,nan,nan,nan,0.001302625793808651,110.63830780982971,False
32,0.00590121736428861,0.006120580237829822,nan,nan,nan,0.0011380070535626674,110.61744165420532,False
33,0.005902637340399612,0.006106904860393241,nan,nan,nan,0.0009941919314923543,110.62189960479736,False
34,0.0058992415277637055,0.006116577647572875,nan,nan,nan,0.0008685513798443853,110.61390328407288,False
35,0.005893133780508663,0.006116126492705153,nan,nan,nan,0.0007587885955755084,110.66345047950745,False
36,0.005897290480119744,0.006109309266321361,nan,nan,nan,0.0006628970330789286,110.77132320404053,False
37,0.0058943630709987265,0.006111742607478438,nan,nan,nan,0.0005791237230332323,110.65928173065186,False
38,0.005892348795115834,0.0060970368045756874,nan,nan,nan,0.0005059372268150416,110.62722682952881,False
39,0.00589414555543741,0.006100719672863254,nan,nan,nan,0.00044199964065814334,110.63694977760315,False
40,0.0058865923562954215,0.006086189951480034,nan,nan,nan,0.00038614213777423437,110.62533664703369,False
41,0.0058912388031224635,0.006092481841012065,nan,nan,nan,0.0003373436013269951,110.63897967338562,False
42,0.005890949647088617,0.006087984432113068,nan,nan,nan,0.00029471195765431443,110.52336072921753,False
43,0.0058880474746684005,0.006096279498821275,nan,nan,nan,0.00025746786849603734,110.63082432746887,False
44,0.005889474334002569,0.006099854169103007,nan,nan,nan,0.00022493048410898887,110.52440118789673,False
45,0.0058904398336178726,0.006088673335168211,nan,nan,nan,0.00019650499682558555,110.61973237991333,False
46,0.005891334656197792,0.00611407135816655,nan,nan,nan,0.00017167176752579734,110.50840783119202,False
47,0.005886550552043992,0.006105771537163648,nan,nan,nan,0.00014997682624625332,110.56735062599182,False
48,0.005888616619810062,0.006121083430346401,nan,nan,nan,0.00013102357327053675,110.6011574268341,False
49,0.005885759352481571,0.0061054902804223285,nan,nan,nan,0.0001144655289904068,110.613614320755,False
50,0.005882240608834102,0.006100651010571198,nan,nan,nan,9.999999999999988e-05,124.46907186508179,False
