epoch,avg_train_loss,avg_val_patch_loss,val_pesq,val_stoi,val_si_sdr,learning_rate,epoch_time_s,best_model_saved
1,0.023570481669942765,0.007870664183136034,2.053902310298549,nan,nan,0.075,176.33194303512573,True
2,0.007668193426140195,0.007847099425806397,2.1564812049269677,nan,nan,0.06552190922586446,171.70959949493408,True
3,0.007284893193978003,0.007438587324543931,2.225024187730418,nan,nan,0.0572416078480323,171.7910282611847,True
4,0.007045887713945004,0.008135174320818022,2.2565493015779388,nan,nan,0.05000772577815069,172.3285596370697,False
5,0.006919088475477535,0.0071380497063456595,2.32344205064906,nan,nan,0.0436880222537055,174.71995043754578,True
6,0.006803178073217471,0.007017274413942948,2.2564276532994376,nan,nan,0.03816696837819784,171.3229432106018,True
7,0.006726707792145082,0.006950176995376061,2.343468583954705,nan,nan,0.033343635166702905,170.757319688797,True
8,0.006647007259757925,0.0070420586418403295,2.2794840772946676,nan,nan,0.02912984848870733,171.464350938797,False
9,0.006573775966947905,0.007212057731103623,2.2890701063805157,nan,nan,0.025448577179203555,171.6035807132721,False
10,0.006512649830116737,0.006652705861127068,2.346199189623197,nan,nan,0.022232524851509082,171.07358956336975,True
11,0.006469185778093293,0.006644502603288354,2.3737114765577845,nan,nan,0.01942289966909805,175.09511160850525,False
12,0.006427232925405447,0.006596044096667534,2.351842757231659,nan,nan,0.0169683395869562,171.1464080810547,True
13,0.006390761658977503,0.0068710198112089055,2.364536978304386,nan,nan,0.014823973415069157,170.76645135879517,False
14,0.006360359514895755,0.0065383835824142245,2.3633709493610593,nan,nan,0.012950600539583856,170.93146133422852,True
15,0.006326836498161614,0.006521089505618331,2.359007308880488,nan,nan,0.01131397430633393,170.8646514415741,True
16,0.006305272530378966,0.006534630775280382,2.369952937629488,nan,nan,0.009884175966444994,170.92799305915833,False
17,0.00629133481703613,0.006652647067375225,2.353526865442594,nan,nan,0.0086350677392784,170.20677828788757,False
18,0.006269862991311655,0.00663143726354786,2.353203238877985,nan,nan,0.0075438149942958655,171.25267910957336,False
19,0.006252279451609343,0.006507297571020565,2.352533825404114,nan,nan,0.006590468816972919,170.96444249153137,True
20,0.006235926099820955,0.006517538854359895,2.3679751877983413,nan,nan,0.005757601327754532,170.75528216362,False
21,0.0062232181105148976,0.0064782260076795845,2.3651787049240536,nan,nan,0.005029987087411322,170.88434433937073,True
22,0.006210966355085259,0.006440493417368538,2.369870918161339,nan,nan,0.004394324764648467,170.96153664588928,True
23,0.006203473868540763,0.00643243191592481,2.379020248187913,nan,nan,0.0038389939778435333,170.80125069618225,False
24,0.006199913870157866,0.006563892183911012,2.3486021323336495,nan,nan,0.0033538428657987245,170.37282848358154,False
25,0.006181691539513083,0.006461433501614408,2.3693184609214466,nan,nan,0.0029300025041423617,170.8141314983368,False
26,0.006184339976487717,0.006400895139052607,2.3891013570957713,nan,nan,0.0025597247747729517,170.85217428207397,True
27,0.006179808312491782,0.006416768528756568,2.3777895513508054,nan,nan,0.0022362407244782626,170.23555493354797,False
28,0.006185456391395394,0.006416976995145281,2.3640749605165587,nan,nan,0.001953636823419281,170.58825635910034,False
29,0.006173929881118952,0.006413096342578359,2.3828896646698317,nan,nan,0.001706746861391791,176.9232692718506,False
30,0.006172149688348003,0.006441551075991371,2.3834939546055263,nan,nan,0.00149105750564856,170.80591750144958,False
31,0.006161197834430527,0.006419349847168758,2.3813162638081447,nan,nan,0.001302625793808651,170.9982943534851,False
